Date,vol,vol_lag1,vol_lag5,vol_lag10,vol_lag21,target
2017-05-30,0.07901951042443382,0.07947309262045209,0.08766668069764959,0.06541683636339003,0.0727424592958915,0.07878948090939679
2017-05-31,0.07878948090939679,0.07901951042443382,0.08007297928023858,0.06031418421081644,0.07247206478800716,0.08281493110416707
2017-06-01,0.08281493110416707,0.07878948090939679,0.07809637864573454,0.08857847668893411,0.07175276520344472,0.08284187535525221
2017-06-02,0.08284187535525221,0.08281493110416707,0.07941905925680184,0.08904008168681134,0.07155885177442464,0.0830911983977353
2017-06-05,0.0830911983977353,0.08284187535525221,0.07947309262045209,0.08749726057985645,0.071583327104351,0.08362856040792879
2017-06-06,0.08362856040792879,0.0830911983977353,0.07901951042443382,0.08766668069764959,0.07116055690657179,0.08365912609600326
2017-06-07,0.08365912609600326,0.08362856040792879,0.07878948090939679,0.08007297928023858,0.07094786865403006,0.08343894684929869
2017-06-08,0.08343894684929869,0.08365912609600326,0.08281493110416707,0.07809637864573454,0.07091501255619839,0.08375798948588811
2017-06-09,0.08375798948588811,0.08343894684929869,0.08284187535525221,0.07941905925680184,0.07098219955992896,0.08323982321638664
2017-06-12,0.08323982321638664,0.08375798948588811,0.0830911983977353,0.07947309262045209,0.07136123767013873,0.08389342735435974
2017-06-13,0.08389342735435974,0.08323982321638664,0.08362856040792879,0.07901951042443382,0.0694320716475704,0.08267963698817067
2017-06-14,0.08267963698817067,0.08389342735435974,0.08365912609600326,0.07878948090939679,0.06541683636339003,0.08301328524433137
2017-06-15,0.08301328524433137,0.08267963698817067,0.08343894684929869,0.08281493110416707,0.06031418421081644,0.048211053948745634
2017-06-16,0.048211053948745634,0.08301328524433137,0.08375798948588811,0.08284187535525221,0.08857847668893411,0.05295989886058795
2017-06-19,0.05295989886058795,0.048211053948745634,0.08323982321638664,0.0830911983977353,0.08904008168681134,0.05784002364968562
2017-06-20,0.05784002364968562,0.05295989886058795,0.08389342735435974,0.08362856040792879,0.08749726057985645,0.05622806791724905
2017-06-21,0.05622806791724905,0.05784002364968562,0.08267963698817067,0.08365912609600326,0.08766668069764959,0.056208109953031375
2017-06-22,0.056208109953031375,0.05622806791724905,0.08301328524433137,0.08343894684929869,0.08007297928023858,0.055950948206651696
2017-06-23,0.055950948206651696,0.056208109953031375,0.048211053948745634,0.08375798948588811,0.07809637864573454,0.053988113718375114
2017-06-26,0.053988113718375114,0.055950948206651696,0.05295989886058795,0.08323982321638664,0.07941905925680184,0.061700543393736984
2017-06-27,0.061700543393736984,0.053988113718375114,0.05784002364968562,0.08389342735435974,0.07947309262045209,0.06857003748686168
2017-06-28,0.06857003748686168,0.061700543393736984,0.05622806791724905,0.08267963698817067,0.07901951042443382,0.07598281699466482
2017-06-29,0.07598281699466482,0.06857003748686168,0.056208109953031375,0.08301328524433137,0.07878948090939679,0.07097316091288973
2017-06-30,0.07097316091288973,0.07598281699466482,0.055950948206651696,0.048211053948745634,0.08281493110416707,0.0702110347952068
2017-07-03,0.0702110347952068,0.07097316091288973,0.053988113718375114,0.05295989886058795,0.08284187535525221,0.07068261487080273
2017-07-05,0.07068261487080273,0.0702110347952068,0.061700543393736984,0.05784002364968562,0.0830911983977353,0.0768606521021844
2017-07-06,0.0768606521021844,0.07068261487080273,0.06857003748686168,0.05622806791724905,0.08362856040792879,0.08007590033060824
2017-07-07,0.08007590033060824,0.0768606521021844,0.07598281699466482,0.056208109953031375,0.08365912609600326,0.08015279267171033
2017-07-10,0.08015279267171033,0.08007590033060824,0.07097316091288973,0.055950948206651696,0.08343894684929869,0.08001787556172439
2017-07-11,0.08001787556172439,0.08015279267171033,0.0702110347952068,0.053988113718375114,0.08375798948588811,0.08411022010484294
2017-07-12,0.08411022010484294,0.08001787556172439,0.07068261487080273,0.061700543393736984,0.08323982321638664,0.08266186609404068
2017-07-13,0.08266186609404068,0.08411022010484294,0.0768606521021844,0.06857003748686168,0.08389342735435974,0.08386713652978071
2017-07-14,0.08386713652978071,0.08266186609404068,0.08007590033060824,0.07598281699466482,0.08267963698817067,0.0834444853025959
2017-07-17,0.0834444853025959,0.08386713652978071,0.08015279267171033,0.07097316091288973,0.08301328524433137,0.08343473302851888
2017-07-18,0.08343473302851888,0.0834444853025959,0.08001787556172439,0.0702110347952068,0.048211053948745634,0.08062591360505
2017-07-19,0.08062591360505,0.08343473302851888,0.08411022010484294,0.07068261487080273,0.05295989886058795,0.07624135118281525
2017-07-20,0.07624135118281525,0.08062591360505,0.08266186609404068,0.0768606521021844,0.05784002364968562,0.07638471971734832
2017-07-21,0.07638471971734832,0.07624135118281525,0.08386713652978071,0.08007590033060824,0.05622806791724905,0.07634610948432065
2017-07-24,0.07634610948432065,0.07638471971734832,0.0834444853025959,0.08015279267171033,0.056208109953031375,0.07655106168764395
2017-07-25,0.07655106168764395,0.07634610948432065,0.08343473302851888,0.08001787556172439,0.055950948206651696,0.07659869229901253
2017-07-26,0.07659869229901253,0.07655106168764395,0.08062591360505,0.08411022010484294,0.053988113718375114,0.06984395039807213
2017-07-27,0.06984395039807213,0.07659869229901253,0.07624135118281525,0.08266186609404068,0.061700543393736984,0.06422557770491019
2017-07-28,0.06422557770491019,0.06984395039807213,0.07638471971734832,0.08386713652978071,0.06857003748686168,0.05447808450196015
2017-07-31,0.05447808450196015,0.06422557770491019,0.07634610948432065,0.0834444853025959,0.07598281699466482,0.05456033256594097
2017-08-01,0.05456033256594097,0.05447808450196015,0.07655106168764395,0.08343473302851888,0.07097316091288973,0.05454815671696748
2017-08-02,0.05454815671696748,0.05456033256594097,0.07659869229901253,0.08062591360505,0.0702110347952068,0.05526267952236131
2017-08-03,0.05526267952236131,0.05454815671696748,0.06984395039807213,0.07624135118281525,0.07068261487080273,0.041638192775702985
2017-08-04,0.041638192775702985,0.05526267952236131,0.06422557770491019,0.07638471971734832,0.0768606521021844,0.03732896178277453
2017-08-07,0.03732896178277453,0.041638192775702985,0.05447808450196015,0.07634610948432065,0.08007590033060824,0.03934117256817372
2017-08-08,0.03934117256817372,0.03732896178277453,0.05456033256594097,0.07655106168764395,0.08015279267171033,0.039034032919454884
2017-08-09,0.039034032919454884,0.03934117256817372,0.05454815671696748,0.07659869229901253,0.08001787556172439,0.0601640604595085
2017-08-10,0.0601640604595085,0.039034032919454884,0.05526267952236131,0.06984395039807213,0.08411022010484294,0.06009473027387336
2017-08-11,0.06009473027387336,0.0601640604595085,0.041638192775702985,0.06422557770491019,0.08266186609404068,0.06749766679125627
2017-08-14,0.06749766679125627,0.06009473027387336,0.03732896178277453,0.05447808450196015,0.08386713652978071,0.06749766338477207
2017-08-15,0.06749766338477207,0.06749766679125627,0.03934117256817372,0.05456033256594097,0.0834444853025959,0.06770529177518006
2017-08-16,0.06770529177518006,0.06749766338477207,0.039034032919454884,0.05454815671696748,0.08343473302851888,0.08480635436670782
2017-08-17,0.08480635436670782,0.06770529177518006,0.0601640604595085,0.05526267952236131,0.08062591360505,0.08473283123431673
2017-08-18,0.08473283123431673,0.08480635436670782,0.06009473027387336,0.041638192775702985,0.07624135118281525,0.08492163526284262
2017-08-21,0.08492163526284262,0.08473283123431673,0.06749766679125627,0.03732896178277453,0.07638471971734832,0.09334948734346046
2017-08-22,0.09334948734346046,0.08492163526284262,0.06749766338477207,0.03934117256817372,0.07634610948432065,0.0934888199661669
2017-08-23,0.0934888199661669,0.09334948734346046,0.06770529177518006,0.039034032919454884,0.07655106168764395,0.09366024197762575
2017-08-24,0.09366024197762575,0.0934888199661669,0.08480635436670782,0.0601640604595085,0.07659869229901253,0.09422518577364644
2017-08-25,0.09422518577364644,0.09366024197762575,0.08473283123431673,0.06009473027387336,0.06984395039807213,0.09421149830461438
2017-08-28,0.09421149830461438,0.09422518577364644,0.08492163526284262,0.06749766679125627,0.06422557770491019,0.09437192576833392
2017-08-29,0.09437192576833392,0.09421149830461438,0.09334948734346046,0.06749766338477207,0.05447808450196015,0.09562805609099344
2017-08-30,0.09562805609099344,0.09437192576833392,0.0934888199661669,0.06770529177518006,0.05456033256594097,0.09804061545061452
2017-08-31,0.09804061545061452,0.09562805609099344,0.09366024197762575,0.08480635436670782,0.05454815671696748,0.09788794663534277
2017-09-01,0.09788794663534277,0.09804061545061452,0.09422518577364644,0.08473283123431673,0.05526267952236131,0.10091865571350234
2017-09-05,0.10091865571350234,0.09788794663534277,0.09421149830461438,0.08492163526284262,0.041638192775702985,0.10147000202025924
